date,product_id,category,daily_tickets,day_of_week,month,is_weekend,is_holiday,lag_1,lag_7_avg,lag_30_avg,roll_std_7,roll_std_14,trend_7,is_day1,is_top3,discount_pct,is_member_day,is_new_product,is_competitor,is_rainy,temp_mean,temp_range,is_cold_day,is_hot_day,quantity
2023-01-27,0,0,51,4,1,0,1,8.0,8.857142857142858,9.692307692307692,1.3451854182691017,1.5898026693500449,-0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,4.9,1,0,11
2023-01-28,0,0,96,5,1,1,0,11.0,9.285714285714286,9.74074074074074,1.4960264830861927,1.5898026693500449,1.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.7,1,0,9
2023-01-29,0,0,97,6,1,1,0,9.0,9.285714285714286,9.714285714285714,1.4960264830861927,1.554857684028483,-0.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.1,1,0,10
2023-01-30,0,0,120,0,1,0,0,10.0,9.285714285714286,9.724137931034482,1.4960264830861927,1.554857684028483,0.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1,0,10
2023-01-31,0,0,129,1,1,0,0,10.0,9.714285714285714,9.733333333333333,1.1126972805283735,1.5495479666983212,0.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,12.2,1,0,9
2023-02-01,0,0,84,2,2,0,0,9.0,9.714285714285714,9.766666666666667,1.1126972805283735,1.5063966175050878,-0.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,9.8,0,0,9
2023-02-02,0,0,93,3,2,0,0,9.0,9.428571428571429,9.766666666666667,0.9759000729485346,1.5063966175050878,-0.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,10.700000000000001,0,0,11
2023-02-03,0,0,40,4,2,0,0,11.0,9.857142857142858,9.8,0.8997354108424367,1.2157392722216298,1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,5.199999999999999,0,0,9
2023-02-04,0,0,100,5,2,1,0,9.0,9.571428571428571,9.8,0.7867957924694441,1.157868447043679,-0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.1999999999999993,0,0,10
2023-02-05,0,0,95,6,2,1,0,10.0,9.714285714285714,9.766666666666667,0.7559289460184546,1.160238702230643,0.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.3000000000000007,0,0,9
2023-02-06,0,0,104,0,2,0,0,9.0,9.571428571428571,9.666666666666666,0.7867957924694441,1.157868447043679,-0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,9.3,0,0,11
2023-02-07,0,0,140,1,2,0,0,11.0,9.714285714285714,9.733333333333333,0.9511897312113421,0.9944903161976946,1.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,5.600000000000001,0,0,12
2023-02-08,0,0,99,2,2,0,0,12.0,10.142857142857142,9.833333333333334,1.2149857925879113,1.1411388181101392,1.8571428571428577,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.8,5.600000000000001,0,0,10
2023-02-09,0,0,95,3,2,0,0,10.0,10.285714285714286,9.866666666666667,1.1126972805283728,1.0994504121565516,-0.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3,7.699999999999999,0,0,9
2023-02-10,0,0,50,4,2,0,0,9.0,10.0,9.8,1.1547005383792512,0.9972489631508762,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.4,4.0,0,0,10
2023-02-11,0,0,99,5,2,1,0,10.0,10.142857142857142,9.833333333333334,1.0690449676496971,0.9492622930986482,-0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0,0,12
2023-02-12,0,0,79,6,2,1,0,12.0,10.428571428571429,9.9,1.272418020560703,1.0716117059605372,1.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,6.5,0,0,9
2023-02-13,0,0,108,0,2,0,0,9.0,10.428571428571429,9.833333333333334,1.272418020560703,1.1094003924504598,-1.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,12.100000000000001,0,0,12
2023-02-14,0,0,173,1,2,0,0,12.0,10.571428571428571,9.866666666666667,1.3972762620115435,1.2314558524297659,1.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,6.700000000000001,1,0,9
2023-02-15,0,0,101,2,2,0,0,9.0,10.142857142857142,9.833333333333334,1.3451854182690979,1.2314558524297659,-1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.999999999999998,1,0,8
2023-02-16,0,0,98,3,2,0,0,8.0,9.857142857142858,9.8,1.5735915849388855,1.3280573269766134,-1.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.0,1,0,11
2023-02-17,0,0,55,4,2,0,0,11.0,10.142857142857142,9.8,1.573591584938886,1.3280573269766134,0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,10.0,0,0,11
2023-02-18,0,0,86,5,2,1,0,11.0,10.285714285714286,9.866666666666667,1.6035674514745462,1.3114039117603031,0.7142857142857135,1.0,0.0,0.2,0.0,0.0,0.0,0.0,19.4,12.999999999999998,0,0,12
2023-02-19,0,0,110,6,2,1,0,12.0,10.285714285714286,9.833333333333334,1.6035674514745462,1.3926810257774198,1.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,8.0,0,0,8
2023-02-20,0,0,114,0,2,0,0,8.0,10.142857142857142,9.833333333333334,1.7728105208558365,1.489892687336986,-2.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,9.299999999999999,0,0,11
2023-02-21,0,0,163,1,2,0,0,11.0,10.0,9.9,1.6329931618554514,1.489892687336986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,11.100000000000001,0,0,10
2023-02-22,0,0,140,2,2,0,0,10.0,10.142857142857142,9.9,1.573591584938886,1.406421692815488,-0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,11.8,0,0,12
2023-02-23,0,0,144,3,2,0,0,12.0,10.714285714285714,10.066666666666666,1.3801311186847094,1.489892687336986,1.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,11.399999999999999,0,0,11
2023-02-24,0,0,59,4,2,0,0,11.0,10.714285714285714,10.133333333333333,1.3801311186847094,1.4525460784051285,0.2857142857142865,1.0,0.0,0.2,0.0,0.0,0.0,0.0,17.8,8.9,0,0,9
2023-02-25,0,0,118,5,2,1,0,9.0,10.428571428571429,10.066666666666666,1.5118578920369092,1.4990839693802194,-1.4285714285714288,1.0,0.0,0.2,0.0,0.0,0.0,1.0,14.3,9.8,1,0,10
2023-02-26,0,0,144,6,2,1,0,10.0,10.142857142857142,10.133333333333333,1.3451854182690988,1.423893439647972,-0.14285714285714235,1.0,0.0,0.2,0.0,0.0,0.0,1.0,14.8,9.6,1,0,12
2023-02-27,0,0,144,0,2,0,0,12.0,10.714285714285714,10.166666666666666,1.1126972805283755,1.4525460784051285,1.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.5,12.0,0,0,10
2023-02-28,0,0,212,1,2,0,0,10.0,10.571428571428571,10.2,1.1338934190276833,1.3827826698682328,-0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.5,12.3,0,0,8
2023-03-01,0,0,114,2,3,0,0,8.0,10.285714285714286,10.133333333333333,1.4960264830861918,1.4769288003552123,-2.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,14.1,0,0,9
2023-03-02,0,0,126,3,3,0,0,9.0,9.857142857142858,10.1,1.345185418269098,1.3827826698682328,-0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,9.6,0,0,12
2023-03-03,0,0,50,4,3,0,0,12.0,10.0,10.2,1.5275252316519468,1.4468609447374687,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.1,11.999999999999998,0,0,11
2023-03-04,0,0,123,5,3,1,0,11.0,10.285714285714286,10.266666666666667,1.496026483086192,1.4468609447374687,0.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.8,8.299999999999997,0,0,9
2023-03-05,0,0,127,6,3,1,0,9.0,10.142857142857142,10.2,1.5735915849388868,1.406421692815488,-1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.9,12.3,0,0,7
2023-03-06,0,0,127,0,3,0,0,7.0,9.428571428571429,10.133333333333333,1.7182493859684482,1.5424399110243756,-2.428571428571429,1.0,0.0,0.2,0.0,0.0,0.0,1.0,18.9,12.100000000000001,0,0,9
2023-03-07,0,0,169,1,3,0,0,9.0,9.285714285714286,10.1,1.704336206492692,1.5424399110243754,-0.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.4,12.799999999999999,0,0,12
2023-03-08,0,0,105,2,3,0,0,12.0,9.857142857142858,10.2,1.8644544714716091,1.6391501416323009,2.1428571428571423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.9,12.200000000000001,0,0,9
2023-03-09,0,0,129,3,3,0,0,9.0,9.857142857142858,10.133333333333333,1.8644544714716091,1.561909228976013,-0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,11.600000000000001,0,0,10
2023-03-10,0,0,59,4,3,0,0,10.0,9.571428571428571,10.066666666666666,1.6183471874253736,1.5281246137553175,0.4285714285714288,1.0,0.0,0.2,0.0,0.0,0.0,1.0,22.5,10.100000000000001,0,0,8
2023-03-11,0,0,115,5,3,1,0,8.0,9.142857142857142,10.0,1.5735915849388844,1.5898026693500455,-1.1428571428571423,1.0,0.0,0.2,0.0,0.0,0.0,1.0,22.1,10.400000000000002,0,0,11
2023-03-12,0,0,105,6,3,1,0,11.0,9.428571428571429,10.066666666666666,1.7182493859684482,1.6256866681058642,1.5714285714285712,1.0,0.0,0.2,0.0,0.0,0.0,1.0,21.7,8.399999999999999,0,0,10
2023-03-13,0,0,138,0,3,0,0,10.0,9.857142857142858,10.066666666666666,1.3451854182690988,1.4990839693802178,0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5,6.699999999999999,0,0,10
2023-03-14,0,0,151,1,3,0,0,10.0,10.0,10.0,1.2909944487358065,1.4990839693802178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,11.399999999999999,0,0,9
2023-03-15,0,0,119,2,3,0,0,9.0,9.571428571428571,10.0,0.9759000729485316,1.4373357526806563,-0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,8.700000000000003,0,0,7
2023-03-16,0,0,123,3,3,0,0,7.0,9.285714285714286,9.833333333333334,1.3801311186847063,1.603567451474547,-2.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.2,11.600000000000001,0,0,10
2023-03-17,0,0,47,4,3,0,0,10.0,9.285714285714286,9.866666666666667,1.3801311186847063,1.4525460784051265,0.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,9.200000000000003,0,0,9
2023-03-18,0,0,93,5,3,1,0,9.0,9.428571428571429,9.9,1.2724180205607016,1.382782669868231,-0.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.1,9.600000000000001,0,0,9
2023-03-19,0,0,101,6,3,1,0,9.0,9.142857142857142,9.833333333333334,1.0690449676496938,1.382782669868231,-0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9,7.099999999999998,0,0,12
2023-03-20,0,0,130,0,3,0,0,12.0,9.428571428571429,9.866666666666667,1.511857892036908,1.3926810257774183,2.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.4,6.399999999999999,0,0,11
2023-03-21,0,0,141,1,3,0,0,11.0,9.571428571428571,9.833333333333334,1.6183471874253739,1.4238934396479712,1.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8,7.100000000000001,0,0,12
2023-03-22,0,0,106,2,3,0,0,12.0,10.0,9.966666666666667,1.8257418583505558,1.4238934396479712,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.6,5.600000000000001,0,0,7
2023-03-23,0,0,97,3,3,0,0,7.0,10.0,9.833333333333334,1.8257418583505558,1.5984195491000033,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.2,6.600000000000001,0,0,10
2023-03-24,0,0,58,4,3,0,0,10.0,10.0,9.833333333333334,1.8257418583505558,1.5984195491000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.6,4.799999999999997,0,0,9
2023-03-25,0,0,107,5,3,1,0,9.0,10.0,9.733333333333333,1.8257418583505558,1.5406577730392874,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,5.699999999999999,0,0,10
2023-03-26,0,0,113,6,3,1,0,10.0,10.142857142857142,9.7,1.7728105208558396,1.4990839693802178,-0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,2.5999999999999996,0,0,11
2023-03-27,0,0,102,0,3,0,0,11.0,10.0,9.766666666666667,1.6329931618554545,1.5406577730392874,1.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,15.5,2.1000000000000014,0,0,12
2023-03-28,0,0,145,1,3,0,0,12.0,10.142857142857142,9.833333333333334,1.7728105208558396,1.6574838603294908,1.8571428571428577,1.0,0.0,0.2,0.0,0.0,0.0,0.0,16.5,3.5,0,0,10
2023-03-29,0,0,90,2,3,0,0,10.0,9.857142857142858,9.766666666666667,1.573591584938888,1.6391501416323004,0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.6,4.899999999999999,0,0,8
2023-03-30,0,0,117,3,3,0,0,8.0,10.0,9.7,1.2909944487358085,1.5191090506255014,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.2,5.100000000000001,0,0,11
2023-03-31,0,0,57,4,3,0,0,11.0,10.142857142857142,9.8,1.345185418269102,1.5424399110243756,0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.3,3.799999999999997,0,0,10
2023-04-01,0,0,111,5,4,1,0,10.0,10.285714285714286,9.833333333333334,1.2535663410560223,1.5118578920369108,-0.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3,4.399999999999999,0,0,9
2023-04-02,0,0,119,6,4,1,0,9.0,10.142857142857142,9.733333333333333,1.345185418269102,1.5118578920369108,-1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9,5.100000000000001,0,0,10
2023-04-03,0,0,136,0,4,0,0,10.0,10.0,9.7,1.2909944487358085,1.4142135623730967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,7.100000000000001,0,0,9
2023-04-04,0,0,192,1,4,0,0,9.0,9.571428571428571,9.7,0.9759000729485333,1.4064216928154876,-0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.4,7.699999999999999,0,0,8
2023-04-05,0,0,139,2,4,0,1,8.0,9.285714285714286,9.733333333333333,1.1126972805283712,1.3424596091494911,-1.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.4,4.299999999999997,0,0,8
2023-04-06,0,0,114,3,4,0,0,8.0,9.285714285714286,9.7,1.1126972805283712,1.215739272221631,-1.2857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,8.899999999999999,0,0,9
2023-04-07,0,0,55,4,4,0,0,9.0,9.0,9.6,0.8164965809277197,1.222499691004254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,6.800000000000001,0,0,8
2023-04-08,0,0,111,5,4,1,0,8.0,8.714285714285714,9.566666666666666,0.7559289460184445,1.286019499792346,-0.7142857142857135,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,4.100000000000001,0,0,10
2023-04-09,0,0,100,6,4,1,0,10.0,8.857142857142858,9.566666666666666,0.8997354108424306,1.286019499792346,1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,7.199999999999999,0,0,11
2023-04-10,0,0,129,0,4,0,0,11.0,9.0,9.666666666666666,1.1547005383792475,1.286019499792346,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,6.5,0,0,10
2023-04-11,0,0,145,1,4,0,0,10.0,9.142857142857142,9.633333333333333,1.2149857925879093,1.0818177620697822,0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,5.900000000000002,0,0,11
2023-04-12,0,0,116,2,4,0,0,11.0,9.571428571428571,9.666666666666666,1.2724180205607052,1.1578684470436797,1.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.2,8.899999999999999,0,0,9
2023-04-13,0,0,129,3,4,0,0,9.0,9.714285714285714,9.633333333333333,1.112697280528377,1.0919284281983386,-0.7142857142857135,1.0,0.0,0.2,0.0,0.0,0.0,1.0,23.8,4.5,0,0,9
2023-04-14,0,0,100,4,4,0,0,9.0,9.714285714285714,9.633333333333333,1.112697280528377,1.0082080720186275,-0.7142857142857135,1.0,0.0,0.2,0.0,0.0,0.0,1.0,23.9,6.0,0,0,12
2023-04-15,0,0,97,5,4,1,0,12.0,10.285714285714286,9.8,1.1126972805283826,1.2247448713915898,1.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8,7.600000000000001,0,0,9
2023-04-16,0,0,121,6,4,1,0,9.0,10.142857142857142,9.766666666666667,1.2149857925879188,1.2247448713915898,-1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9,11.0,0,0,9
2023-04-17,0,0,147,0,4,0,0,9.0,9.857142857142858,9.766666666666667,1.2149857925879164,1.2224996910042538,-0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.3,8.299999999999997,0,1,12
2023-04-18,0,0,161,1,4,0,0,12.0,10.142857142857142,9.866666666666667,1.4638501094228056,1.3926810257774183,1.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.7,6.300000000000001,0,1,8
2023-04-19,0,0,111,2,4,0,0,8.0,9.714285714285714,9.733333333333333,1.6035674514745488,1.3926810257774183,-1.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,6.899999999999999,0,0,10
2023-04-20,0,0,136,3,4,0,0,10.0,9.857142857142858,9.7,1.57359158493889,1.3114039117603025,0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.3,5.899999999999999,0,1,8
2023-04-21,0,0,114,4,4,0,0,8.0,9.714285714285714,9.566666666666666,1.7043362064926955,1.3827826698682317,-1.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,5.5,0,0,7
2023-04-22,0,0,132,5,4,1,0,7.0,9.0,9.566666666666666,1.6329931618554483,1.4990839693802178,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7,6.400000000000002,0,0,7
2023-04-23,0,0,111,6,4,1,0,7.0,8.714285714285714,9.466666666666667,1.799470821684869,1.6508406117111147,-1.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,6.199999999999999,0,0,10
2023-04-24,0,0,147,0,4,0,0,10.0,8.857142857142858,9.5,1.8644544714716045,1.5984195491000028,1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.2,6.699999999999999,0,0,9
2023-04-25,0,0,177,1,4,0,0,9.0,8.428571428571429,9.466666666666667,1.2724180205606925,1.589802669350045,0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.7,4.600000000000001,0,0,11
2023-04-26,0,0,125,2,4,0,0,11.0,8.857142857142858,9.466666666666667,1.573591584938881,1.589802669350045,2.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.1,9.899999999999999,0,0,10
2023-04-27,0,0,103,3,4,0,0,10.0,8.857142857142858,9.4,1.573591584938881,1.5984195491000028,1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.8,7.800000000000001,0,0,10
2023-04-28,0,0,115,4,4,0,0,10.0,9.142857142857142,9.4,1.5735915849388837,1.6035674514745468,0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.2,8.5,0,0,10
2023-04-29,0,0,97,5,4,1,0,10.0,9.571428571428571,9.466666666666667,1.2724180205607052,1.4373357526806558,0.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.8,5.899999999999999,0,0,11
2023-04-30,0,0,106,6,4,1,0,11.0,10.142857142857142,9.466666666666667,0.6900655593423694,1.5045717874984448,0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,8.7,0,0,9
2023-05-01,0,0,126,0,5,0,1,9.0,10.0,9.433333333333334,0.8164965809277362,1.5045717874984448,-1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,23.3,6.100000000000001,0,0,11
2023-05-02,0,0,171,1,5,0,1,11.0,10.285714285714286,9.5,0.755928946018471,1.392681025777418,0.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,7.299999999999997,0,0,9
2023-05-03,0,0,125,2,5,0,1,9.0,10.0,9.466666666666667,0.8164965809277357,1.342459609149491,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8,8.100000000000001,0,0,9
2023-05-04,0,0,89,3,5,0,0,9.0,9.857142857142858,9.466666666666667,0.8997354108424437,1.3363062095621225,-0.8571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,8.100000000000001,0,1,9
2023-05-05,0,0,116,4,5,0,0,9.0,9.714285714285714,9.5,0.9511897312113455,1.2838814775327394,-0.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,7.100000000000001,0,1,11
